called,args,parent,file
A_is_ok,1,arabic_shape,/home/runner/work/vim/vim/src/arabic.c
A_is_ok,1,A_is_valid,/home/runner/work/vim/vim/src/arabic.c
in_vim9script,0,f_argv,/home/runner/work/vim/vim/src/arglist.c
in_vim9script,0,f_arglistid,/home/runner/work/vim/vim/src/arglist.c
in_vim9script,0,f_argc,/home/runner/work/vim/vim/src/arglist.c
check_for_opt_number_arg,2,f_argv,/home/runner/work/vim/vim/src/arglist.c
check_for_opt_number_arg,2,f_arglistid,/home/runner/work/vim/vim/src/arglist.c
check_for_opt_number_arg,2,f_argc,/home/runner/work/vim/vim/src/arglist.c
ga_append,2,append_ga_line,/home/runner/work/vim/vim/src/alloc.c
arabic_combine,2,arabic_shape,/home/runner/work/vim/vim/src/arabic.c
ml_append,4,append_ga_line,/home/runner/work/vim/vim/src/alloc.c
A_is_valid,1,arabic_shape,/home/runner/work/vim/vim/src/arabic.c
can_join,2,arabic_shape,/home/runner/work/vim/vim/src/arabic.c
chg_c_laa2f,1,arabic_shape,/home/runner/work/vim/vim/src/arabic.c
get_arglist_as_rettv,3,f_argv,/home/runner/work/vim/vim/src/arglist.c
ga_grow,2,ga_append,/home/runner/work/vim/vim/src/alloc.c
ga_grow,2,ga_concat_len,/home/runner/work/vim/vim/src/alloc.c
ga_grow,2,ga_concat,/home/runner/work/vim/vim/src/alloc.c
ga_grow,2,ga_add_string,/home/runner/work/vim/vim/src/alloc.c
ga_grow,2,ga_copy_string,/home/runner/work/vim/vim/src/alloc.c
ga_grow,2,ga_grow_id,/home/runner/work/vim/vim/src/alloc.c
ga_grow,2,ga_copy_strings,/home/runner/work/vim/vim/src/alloc.c
ga_grow,2,get_arglist,/home/runner/work/vim/vim/src/arglist.c
chg_c_laa2i,1,arabic_shape,/home/runner/work/vim/vim/src/arabic.c
find_achar,1,arabic_shape,/home/runner/work/vim/vim/src/arabic.c
find_achar,1,A_is_iso,/home/runner/work/vim/vim/src/arabic.c
find_achar,1,can_join,/home/runner/work/vim/vim/src/arabic.c
memmove,3,ga_concat_len,/home/runner/work/vim/vim/src/alloc.c
memmove,3,ga_concat,/home/runner/work/vim/vim/src/alloc.c
memmove,3,vim_memsave,/home/runner/work/vim/vim/src/alloc.c
memmove,3,ex_argdelete,/home/runner/work/vim/vim/src/arglist.c
memmove,3,ex_argdedupe,/home/runner/work/vim/vim/src/arglist.c
memmove,3,arglist_del_files,/home/runner/work/vim/vim/src/arglist.c
memmove,3,alist_add_list,/home/runner/work/vim/vim/src/arglist.c
tv_get_number,1,f_argv,/home/runner/work/vim/vim/src/arglist.c
tv_get_number,1,f_argc,/home/runner/work/vim/vim/src/arglist.c
find_win_by_nr_or_id,1,f_argv,/home/runner/work/vim/vim/src/arglist.c
find_win_by_nr_or_id,1,f_argc,/home/runner/work/vim/vim/src/arglist.c
strlen,1,g_strdup_inline,/usr/include/glib-2.0/glib/gstrfuncs.h
strlen,1,ga_concat,/home/runner/work/vim/vim/src/alloc.c
strlen,1,ga_concat_strings,/home/runner/work/vim/vim/src/alloc.c
tv_get_number_chk,2,f_argv,/home/runner/work/vim/vim/src/arglist.c
vim_strsave,1,ga_copy_string,/home/runner/work/vim/vim/src/alloc.c
vim_strsave,1,ga_copy_strings,/home/runner/work/vim/vim/src/alloc.c
vim_strsave,1,f_argv,/home/runner/work/vim/vim/src/arglist.c
vim_strsave,1,ex_args,/home/runner/work/vim/vim/src/arglist.c
alist_name,1,f_argv,/home/runner/work/vim/vim/src/arglist.c
alist_name,1,get_arglist_as_rettv,/home/runner/work/vim/vim/src/arglist.c
alist_name,1,arg_all,/home/runner/work/vim/vim/src/arglist.c
alist_name,1,arg_all_open_windows,/home/runner/work/vim/vim/src/arglist.c
alist_name,1,arg_all_close_unused_windows,/home/runner/work/vim/vim/src/arglist.c
alist_name,1,get_arglist_name,/home/runner/work/vim/vim/src/arglist.c
alist_name,1,do_argfile,/home/runner/work/vim/vim/src/arglist.c
alist_name,1,ex_args,/home/runner/work/vim/vim/src/arglist.c
alist_name,1,check_arg_idx,/home/runner/work/vim/vim/src/arglist.c
alist_name,1,editing_arg_idx,/home/runner/work/vim/vim/src/arglist.c
alist_name,1,arglist_del_files,/home/runner/work/vim/vim/src/arglist.c
rettv_list_alloc,1,get_arglist_as_rettv,/home/runner/work/vim/vim/src/arglist.c
list_append_string,3,get_arglist_as_rettv,/home/runner/work/vim/vim/src/arglist.c
A_is_iso,1,A_is_ok,/home/runner/work/vim/vim/src/arabic.c
vim_free,1,ga_copy_string,/home/runner/work/vim/vim/src/alloc.c
vim_free,1,ga_clear_strings,/home/runner/work/vim/vim/src/alloc.c
vim_free,1,ga_clear,/home/runner/work/vim/vim/src/alloc.c
vim_free,1,do_arg_all,/home/runner/work/vim/vim/src/arglist.c
vim_free,1,ex_argdelete,/home/runner/work/vim/vim/src/arglist.c
vim_free,1,ex_argdedupe,/home/runner/work/vim/vim/src/arglist.c
vim_free,1,do_argfile,/home/runner/work/vim/vim/src/arglist.c
vim_free,1,ex_args,/home/runner/work/vim/vim/src/arglist.c
vim_free,1,do_arglist,/home/runner/work/vim/vim/src/arglist.c
vim_free,1,arglist_del_files,/home/runner/work/vim/vim/src/arglist.c
vim_free,1,alist_add_list,/home/runner/work/vim/vim/src/arglist.c
vim_free,1,alist_set,/home/runner/work/vim/vim/src/arglist.c
vim_free,1,alist_unlink,/home/runner/work/vim/vim/src/arglist.c
vim_free,1,alist_clear,/home/runner/work/vim/vim/src/arglist.c
find_tabwin,3,f_arglistid,/home/runner/work/vim/vim/src/arglist.c
arabic_maycombine,1,arabic_combine,/home/runner/work/vim/vim/src/arabic.c
alloc,1,ga_concat_strings,/home/runner/work/vim/vim/src/alloc.c
alloc,1,vim_memsave,/home/runner/work/vim/vim/src/alloc.c
alloc,1,arg_all,/home/runner/work/vim/vim/src/arglist.c
alloc,1,ex_args,/home/runner/work/vim/vim/src/arglist.c
alloc,1,alist_new,/home/runner/work/vim/vim/src/arglist.c
strcpy,2,ga_concat_strings,/home/runner/work/vim/vim/src/alloc.c
ga_grow_inner,2,ga_grow,/home/runner/work/vim/vim/src/alloc.c
ga_grow_inner,2,ex_args,/home/runner/work/vim/vim/src/arglist.c
ga_grow_inner,2,alist_add_list,/home/runner/work/vim/vim/src/arglist.c
ga_grow_inner,2,alist_set,/home/runner/work/vim/vim/src/arglist.c
realloc,2,ga_grow_inner,/home/runner/work/vim/vim/src/alloc.c
do_arg_all,3,ex_all,/home/runner/work/vim/vim/src/arglist.c
memset,3,ga_grow_inner,/home/runner/work/vim/vim/src/alloc.c
memset,3,lalloc_clear,/home/runner/work/vim/vim/src/alloc.c
memset,3,alloc_clear,/home/runner/work/vim/vim/src/alloc.c
emsg,1,do_arg_all,/home/runner/work/vim/vim/src/arglist.c
emsg,1,arg_all_open_windows,/home/runner/work/vim/vim/src/arglist.c
emsg,1,ex_argdelete,/home/runner/work/vim/vim/src/arglist.c
emsg,1,do_argfile,/home/runner/work/vim/vim/src/arglist.c
emsg,1,do_arglist,/home/runner/work/vim/vim/src/arglist.c
emsg,1,check_arglist_locked,/home/runner/work/vim/vim/src/arglist.c
dcgettext,3,do_outofmem_msg,/home/runner/work/vim/vim/src/alloc.c
dcgettext,3,do_arg_all,/home/runner/work/vim/vim/src/arglist.c
dcgettext,3,arg_all_open_windows,/home/runner/work/vim/vim/src/arglist.c
dcgettext,3,ex_argdelete,/home/runner/work/vim/vim/src/arglist.c
dcgettext,3,do_argfile,/home/runner/work/vim/vim/src/arglist.c
dcgettext,3,do_arglist,/home/runner/work/vim/vim/src/arglist.c
dcgettext,3,arglist_del_files,/home/runner/work/vim/vim/src/arglist.c
dcgettext,3,check_arglist_locked,/home/runner/work/vim/vim/src/arglist.c
setpcmark,0,do_arg_all,/home/runner/work/vim/vim/src/arglist.c
setpcmark,0,do_argfile,/home/runner/work/vim/vim/src/arglist.c
alloc_clear,1,alloc_clear_id,/home/runner/work/vim/vim/src/alloc.c
alloc_clear,1,do_arg_all,/home/runner/work/vim/vim/src/arglist.c
reset_VIsual_and_resel,0,do_arg_all,/home/runner/work/vim/vim/src/arglist.c
arg_all_close_unused_windows,1,do_arg_all,/home/runner/work/vim/vim/src/arglist.c
alloc_does_fail,1,ga_grow_id,/home/runner/work/vim/vim/src/alloc.c
alloc_does_fail,1,lalloc_id,/home/runner/work/vim/vim/src/alloc.c
alloc_does_fail,1,alloc_clear_id,/home/runner/work/vim/vim/src/alloc.c
alloc_does_fail,1,alloc_id,/home/runner/work/vim/vim/src/alloc.c
ga_init2,3,ga_copy_strings,/home/runner/work/vim/vim/src/alloc.c
ga_init2,3,get_arglist,/home/runner/work/vim/vim/src/arglist.c
ga_init2,3,alist_init,/home/runner/work/vim/vim/src/arglist.c
ga_init,1,ga_init2,/home/runner/work/vim/vim/src/alloc.c
ga_init,1,ga_clear,/home/runner/work/vim/vim/src/alloc.c
win_enter,2,do_arg_all,/home/runner/work/vim/vim/src/arglist.c
arg_all_open_windows,2,do_arg_all,/home/runner/work/vim/vim/src/arglist.c
alist_unlink,1,do_arg_all,/home/runner/work/vim/vim/src/arglist.c
alist_unlink,1,arg_all_close_unused_windows,/home/runner/work/vim/vim/src/arglist.c
alist_unlink,1,ex_args,/home/runner/work/vim/vim/src/arglist.c
valid_tabpage,1,do_arg_all,/home/runner/work/vim/vim/src/arglist.c
valid_tabpage,1,arg_all_close_unused_windows,/home/runner/work/vim/vim/src/arglist.c
goto_tabpage_tp,3,do_arg_all,/home/runner/work/vim/vim/src/arglist.c
goto_tabpage_tp,3,arg_all_close_unused_windows,/home/runner/work/vim/vim/src/arglist.c
win_valid,1,do_arg_all,/home/runner/work/vim/vim/src/arglist.c
win_valid,1,arg_all_close_unused_windows,/home/runner/work/vim/vim/src/arglist.c
ml_get,1,arg_all_open_windows,/home/runner/work/vim/vim/src/arglist.c
ga_clear_strings,1,ga_copy_strings,/home/runner/work/vim/vim/src/alloc.c
ga_clear,1,ga_clear_strings,/home/runner/work/vim/vim/src/alloc.c
ga_clear,1,do_arglist,/home/runner/work/vim/vim/src/arglist.c
ga_clear,1,arglist_del_files,/home/runner/work/vim/vim/src/arglist.c
ga_clear,1,get_arglist_exp,/home/runner/work/vim/vim/src/arglist.c
ga_clear,1,get_arglist,/home/runner/work/vim/vim/src/arglist.c
ga_clear,1,alist_clear,/home/runner/work/vim/vim/src/arglist.c
free,1,vim_free,/home/runner/work/vim/vim/src/alloc.c
do_outofmem_msg,1,lalloc,/home/runner/work/vim/vim/src/alloc.c
do_outofmem_msg,1,alloc_does_fail,/home/runner/work/vim/vim/src/alloc.c
semsg,2,do_outofmem_msg,/home/runner/work/vim/vim/src/alloc.c
semsg,2,arglist_del_files,/home/runner/work/vim/vim/src/arglist.c
mch_exit,1,do_outofmem_msg,/home/runner/work/vim/vim/src/alloc.c
win_move_after,2,arg_all_open_windows,/home/runner/work/vim/vim/src/arglist.c
win_split,2,arg_all_open_windows,/home/runner/work/vim/vim/src/arglist.c
win_split,2,do_argfile,/home/runner/work/vim/vim/src/arglist.c
do_ecmd,7,arg_all_open_windows,/home/runner/work/vim/vim/src/arglist.c
do_ecmd,7,do_argfile,/home/runner/work/vim/vim/src/arglist.c
buf_hide,1,arg_all_open_windows,/home/runner/work/vim/vim/src/arglist.c
buf_hide,1,arg_all_close_unused_windows,/home/runner/work/vim/vim/src/arglist.c
buf_hide,1,ex_next,/home/runner/work/vim/vim/src/arglist.c
buf_hide,1,do_argfile,/home/runner/work/vim/vim/src/arglist.c
bufIsChanged,1,arg_all_open_windows,/home/runner/work/vim/vim/src/arglist.c
bufIsChanged,1,arg_all_close_unused_windows,/home/runner/work/vim/vim/src/arglist.c
lalloc,2,lalloc_id,/home/runner/work/vim/vim/src/alloc.c
lalloc,2,lalloc_clear,/home/runner/work/vim/vim/src/alloc.c
lalloc,2,alloc_clear,/home/runner/work/vim/vim/src/alloc.c
lalloc,2,alloc_id,/home/runner/work/vim/vim/src/alloc.c
lalloc,2,alloc,/home/runner/work/vim/vim/src/alloc.c
ui_breakcheck,0,arg_all_open_windows,/home/runner/work/vim/vim/src/arglist.c
ui_breakcheck,0,alist_set,/home/runner/work/vim/vim/src/arglist.c
tabpage_index,1,arg_all_open_windows,/home/runner/work/vim/vim/src/arglist.c
iemsg,1,lalloc,/home/runner/work/vim/vim/src/alloc.c
malloc,1,lalloc,/home/runner/work/vim/vim/src/alloc.c
clear_sb_text,1,lalloc,/home/runner/work/vim/vim/src/alloc.c
mf_release_all,0,lalloc,/home/runner/work/vim/vim/src/alloc.c
fullpathcmp,4,arg_all_close_unused_windows,/home/runner/work/vim/vim/src/arglist.c
fullpathcmp,4,check_arg_idx,/home/runner/work/vim/vim/src/arglist.c
fullpathcmp,4,editing_arg_idx,/home/runner/work/vim/vim/src/arglist.c
set_bufref,2,arg_all_close_unused_windows,/home/runner/work/vim/vim/src/arglist.c
autowrite,2,arg_all_close_unused_windows,/home/runner/work/vim/vim/src/arglist.c
bufref_valid,1,arg_all_close_unused_windows,/home/runner/work/vim/vim/src/arglist.c
win_close,2,arg_all_close_unused_windows,/home/runner/work/vim/vim/src/arglist.c
buflist_findnr,1,alist_name,/home/runner/work/vim/vim/src/arglist.c
check_arglist_locked,0,ex_argdelete,/home/runner/work/vim/vim/src/arglist.c
check_arglist_locked,0,ex_args,/home/runner/work/vim/vim/src/arglist.c
check_arglist_locked,0,do_arglist,/home/runner/work/vim/vim/src/arglist.c
check_arglist_locked,0,alist_add_list,/home/runner/work/vim/vim/src/arglist.c
check_arglist_locked,0,alist_add,/home/runner/work/vim/vim/src/arglist.c
check_arglist_locked,0,alist_set,/home/runner/work/vim/vim/src/arglist.c
check_arglist_locked,0,alist_clear,/home/runner/work/vim/vim/src/arglist.c
do_arglist,4,ex_argdelete,/home/runner/work/vim/vim/src/arglist.c
do_arglist,4,ex_argadd,/home/runner/work/vim/vim/src/arglist.c
do_arglist,4,ex_argedit,/home/runner/work/vim/vim/src/arglist.c
do_arglist,4,ex_next,/home/runner/work/vim/vim/src/arglist.c
do_arglist,4,set_arglist,/home/runner/work/vim/vim/src/arglist.c
maketitle,0,ex_argdelete,/home/runner/work/vim/vim/src/arglist.c
maketitle,0,ex_argadd,/home/runner/work/vim/vim/src/arglist.c
maketitle,0,ex_argedit,/home/runner/work/vim/vim/src/arglist.c
curbuf_reusable,0,ex_argedit,/home/runner/work/vim/vim/src/arglist.c
do_argfile,2,ex_argedit,/home/runner/work/vim/vim/src/arglist.c
do_argfile,2,ex_next,/home/runner/work/vim/vim/src/arglist.c
do_argfile,2,ex_argument,/home/runner/work/vim/vim/src/arglist.c
do_argfile,2,ex_last,/home/runner/work/vim/vim/src/arglist.c
do_argfile,2,ex_rewind,/home/runner/work/vim/vim/src/arglist.c
do_argfile,2,ex_previous,/home/runner/work/vim/vim/src/arglist.c
FullName_save,2,ex_argdedupe,/home/runner/work/vim/vim/src/arglist.c
vim_fnamecmp,2,ex_argdedupe,/home/runner/work/vim/vim/src/arglist.c
ex_next,1,ex_args,/home/runner/work/vim/vim/src/arglist.c
check_changed,2,ex_next,/home/runner/work/vim/vim/src/arglist.c
check_changed,2,do_argfile,/home/runner/work/vim/vim/src/arglist.c
error_if_popup_window,1,do_argfile,/home/runner/work/vim/vim/src/arglist.c
__builtin_object_size,2,wcstombs,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__builtin_object_size,2,mbstowcs,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__builtin_object_size,2,wctomb,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__builtin_object_size,2,ptsname_r,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__builtin_object_size,2,realpath,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__builtin_object_size,2,strlcat,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_object_size,2,strlcpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_object_size,2,strncat,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_object_size,2,strcat,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_object_size,2,stpncpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_object_size,2,strncpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_object_size,2,stpcpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_object_size,2,strcpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_object_size,2,explicit_bzero,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_object_size,2,memset,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_object_size,2,memmove,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_object_size,2,memcpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_constant_p,1,wcstombs,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__builtin_constant_p,1,mbstowcs,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__builtin_constant_p,1,ptsname_r,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__builtin_constant_p,1,strlcat,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_constant_p,1,strlcpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin_constant_p,1,g_strdup_inline,/usr/include/glib-2.0/glib/gstrfuncs.h
__strlcat_chk,4,strlcat,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__strlcat_alias,3,strlcat,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
check_can_set_curbuf_forceit,1,do_argfile,/home/runner/work/vim/vim/src/arglist.c
fix_fname,1,do_argfile,/home/runner/work/vim/vim/src/arglist.c
otherfile,1,do_argfile,/home/runner/work/vim/vim/src/arglist.c
__strlcpy_chk,4,strlcpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__strlcpy_alias,3,strlcpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin___strncat_chk,4,strncat,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin___strcat_chk,3,strcat,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin___stpncpy_chk,4,stpncpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin___strncpy_chk,4,strncpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin___stpcpy_chk,3,stpcpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin___strcpy_chk,3,strcpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__explicit_bzero_chk,3,explicit_bzero,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
__builtin___memset_chk,4,memset,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
setmark,1,do_argfile,/home/runner/work/vim/vim/src/arglist.c
__builtin___memmove_chk,4,memmove,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
memcpy,3,g_strdup_inline,/usr/include/glib-2.0/glib/gstrfuncs.h
__builtin___memcpy_chk,4,memcpy,/usr/x86_64-linux-gnu/include/bits/string_fortified.h
alist_new,0,ex_args,/home/runner/work/vim/vim/src/arglist.c
gotocmdline,1,ex_args,/home/runner/work/vim/vim/src/arglist.c
list_in_columns,3,ex_args,/home/runner/work/vim/vim/src/arglist.c
__builtin_expect,2,ex_args,/home/runner/work/vim/vim/src/arglist.c
__builtin_expect,2,alist_add_list,/home/runner/work/vim/vim/src/arglist.c
__builtin_expect,2,alist_set,/home/runner/work/vim/vim/src/arglist.c
check_arg_idx,1,alist_check_arg_idx,/home/runner/work/vim/vim/src/arglist.c
editing_arg_idx,1,check_arg_idx,/home/runner/work/vim/vim/src/arglist.c
strcmp,2,g_set_str,/usr/include/glib-2.0/glib/gstrfuncs.h
get_arglist,3,do_arglist,/home/runner/work/vim/vim/src/arglist.c
get_arglist,3,get_arglist_exp,/home/runner/work/vim/vim/src/arglist.c
arglist_del_files,1,do_arglist,/home/runner/work/vim/vim/src/arglist.c
expand_wildcards,5,do_arglist,/home/runner/work/vim/vim/src/arglist.c
expand_wildcards,5,get_arglist_exp,/home/runner/work/vim/vim/src/arglist.c
alist_add_list,4,do_arglist,/home/runner/work/vim/vim/src/arglist.c
alist_set,6,do_arglist,/home/runner/work/vim/vim/src/arglist.c
alist_check_arg_idx,0,do_arglist,/home/runner/work/vim/vim/src/arglist.c
file_pat_to_reg_pat,4,arglist_del_files,/home/runner/work/vim/vim/src/arglist.c
vim_regcomp,2,arglist_del_files,/home/runner/work/vim/vim/src/arglist.c
magic_isset,0,arglist_del_files,/home/runner/work/vim/vim/src/arglist.c
vim_regexec,3,arglist_del_files,/home/runner/work/vim/vim/src/arglist.c
vim_regfree,1,arglist_del_files,/home/runner/work/vim/vim/src/arglist.c
buflist_add,2,alist_add_list,/home/runner/work/vim/vim/src/arglist.c
buflist_add,2,alist_add,/home/runner/work/vim/vim/src/arglist.c
gen_expand_wildcards,5,get_arglist_exp,/home/runner/work/vim/vim/src/arglist.c
do_one_arg,1,get_arglist,/home/runner/work/vim/vim/src/arglist.c
rem_backslash,1,do_one_arg,/home/runner/work/vim/vim/src/arglist.c
vim_isspace,1,do_one_arg,/home/runner/work/vim/vim/src/arglist.c
skipwhite,1,do_one_arg,/home/runner/work/vim/vim/src/arglist.c
alist_add,3,alist_set,/home/runner/work/vim/vim/src/arglist.c
alist_clear,1,alist_set,/home/runner/work/vim/vim/src/arglist.c
alist_clear,1,alist_unlink,/home/runner/work/vim/vim/src/arglist.c
__builtin_bswap64,1,__bswap_64,/usr/x86_64-linux-gnu/include/bits/byteswap.h
buf_set_name,2,alist_set,/home/runner/work/vim/vim/src/arglist.c
__builtin_bswap32,1,__bswap_32,/usr/x86_64-linux-gnu/include/bits/byteswap.h
__builtin_bswap16,1,__bswap_16,/usr/x86_64-linux-gnu/include/bits/byteswap.h
FreeWild,2,alist_set,/home/runner/work/vim/vim/src/arglist.c
alist_init,1,alist_new,/home/runner/work/vim/vim/src/arglist.c
__wcstombs_alias,3,wcstombs,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__wcstombs_chk_warn,4,wcstombs,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__wcstombs_chk,4,wcstombs,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__mbstowcs_nulldst,3,mbstowcs,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__mbstowcs_alias,3,mbstowcs,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__mbstowcs_chk_warn,4,mbstowcs,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__mbstowcs_chk,4,mbstowcs,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__wctomb_chk,3,wctomb,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__wctomb_alias,2,wctomb,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__ptsname_r_alias,3,ptsname_r,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__ptsname_r_chk_warn,4,ptsname_r,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__ptsname_r_chk,4,ptsname_r,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__realpath_alias,2,realpath,/usr/x86_64-linux-gnu/include/bits/stdlib.h
__realpath_chk,3,realpath,/usr/x86_64-linux-gnu/include/bits/stdlib.h
strtoll,3,atoll,/usr/x86_64-linux-gnu/include/stdlib.h
strtol,3,atol,/usr/x86_64-linux-gnu/include/stdlib.h
strtol,3,atoi,/usr/x86_64-linux-gnu/include/stdlib.h
strtod,2,atof,/usr/x86_64-linux-gnu/include/bits/stdlib-float.h
g_strdup_inline,1,g_set_str,/usr/include/glib-2.0/glib/gstrfuncs.h
g_free,1,g_set_str,/usr/include/glib-2.0/glib/gstrfuncs.h
g_strfreev,1,glib_auto_cleanup_GStrv,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_malloc,1,g_strdup_inline,/usr/include/glib-2.0/glib/gstrfuncs.h
g_strdup,1,g_strdup_inline,/usr/include/glib-2.0/glib/gstrfuncs.h
g_path_buf_clear,1,glib_auto_cleanup_GPathBuf,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GPathBuf,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GUri,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GRefString,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GVariantType,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GVariantDict,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GVariantIter,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GVariantBuilder,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GVariant,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GTree,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GTimeZone,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GTimer,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GRWLockReaderLocker,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GRWLockWriterLocker,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GRecMutexLocker,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GMutexLocker,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GThread,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GStrvBuilder,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GStringChunk,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_queue_free_full,2,glib_queueautoptr_cleanup_GString,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_path_buf_free,1,glib_autoptr_clear_GPathBuf,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_slist_free_full,2,glib_slistautoptr_cleanup_GPathBuf,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_slist_free_full,2,glib_slistautoptr_cleanup_GUri,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_slist_free_full,2,glib_slistautoptr_cleanup_GRefString,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_slist_free_full,2,glib_slistautoptr_cleanup_GVariantType,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_slist_free_full,2,glib_slistautoptr_cleanup_GVariantDict,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_slist_free_full,2,glib_slistautoptr_cleanup_GVariantIter,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_slist_free_full,2,glib_slistautoptr_cleanup_GVariantBuilder,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_slist_free_full,2,glib_slistautoptr_cleanup_GVariant,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_slist_free_full,2,glib_slistautoptr_cleanup_GTree,/usr/include/glib-2.0/glib/glib-autocleanups.h
g_slist_free_full,2,glib_slistautoptr_cleanup_GTimeZone,/usr/include/glib-2.0/glib/glib-autocleanups.h
